db,indcode,isparent,indname,parentcode
hgnd,A05,True,固定资产投资和房地产,""
hgnd,A0501,False,全社会固定资产投资,A05
hgnd,A0502,False,全社会固定资产投资实际到位资金增长情况,A05
hgnd,A0503,False,民间固定资产（不含农户）投资额及增速,A05
hgnd,A0504,False,三次产业固定资产（不含农户）投资额及增速,A05
hgnd,A0505,False,按领域分固定资产投资(不含农户)增速（2018-）,A05
hgnd,A0506,False,固定资产投资(不含农户)实际到位资金增长情况,A05
hgnd,A0507,False,按构成和建设性质分固定资产投资(不含农户)增长情况,A05
hgnd,A050A,False,按控股情况分固定资产投资(不含农户)增长情况,A05
hgnd,A050B,False,按行业分固定资产投资(不含农户)增长情况（2018-）,A05
hgnd,A050C,False,按行业分建筑安装工程固定资产投资(不含农户)增长情况（2018-）,A05
hgnd,A050D,False,按行业分设备工器具购置固定资产投资(不含农户)增长情况（2018-）,A05
hgnd,A050E,False,按行业分其他费用固定资产投资(不含农户)增长情况（2018-）,A05
hgnd,A050F,False,按行业分新建固定资产投资(不含农户)增长情况（2018-）,A05
hgnd,A050G,False,按行业分扩建固定资产投资(不含农户)增长情况（2018-）,A05
hgnd,A050H,False,按行业分改建和技术改造固定资产投资(不含农户)增长情况（2018-）,A05
hgnd,A050I,False,按行业分中央固定资产投资(不含农户)增长情况（2018-）,A05
hgnd,A050J,False,按行业分地方固定资产投资(不含农户)增长情况（2018-）,A05
hgnd,A050K,False,按行业分内资固定资产投资(不含农户)增长情况（2018-）,A05
hgnd,A050L,False,按行业分港澳台商投资固定资产投资(不含农户)增长情况（2018-）,A05
hgnd,A050M,False,按行业分外商投资固定资产投资(不含农户)增长情况（2018-）,A05
hgnd,A050N,False,按行业分国有控股固定资产投资(不含农户)增长情况（2018-）,A05
hgnd,A050O,False,按行业分集体控股固定资产投资(不含农户)增长情况（2018-）,A05
hgnd,A050P,False,按行业分私人控股固定资产投资(不含农户)增长情况（2018-）,A05
hgnd,A050Q,False,按行业分固定资产投资(不含农户)实际到位资金增长情况（2018-）,A05
hgnd,A050R,False,按行业分固定资产投资(不含农户)国家预算资金增长情况（2018-）,A05
hgnd,A050S,False,按行业分固定资产投资(不含农户)国内贷款增长情况（2018-）,A05
hgnd,A050T,False,按行业分固定资产投资(不含农户)利用外资增长情况（2018-）,A05
hgnd,A050U,False,按行业分固定资产投资(不含农户)自筹资金增长情况（2018-）,A05
hgnd,A050V,False,按行业分固定资产投资(不含农户)其他资金增长情况（2018-）,A05
hgnd,A050W,False,农村农户固定资产投资比上年增长情况,A05
hgnd,A050X,False,房地产开发企业个数（-2022）,A05
hgnd,A051C,False,房地产开发企业个数（2023-）,A05
hgnd,A050Y,False,房地产开发企业从业人员数（-2022）,A05
hgnd,A051D,False,房地产开发企业从业人员数（2023-）,A05
hgnd,A050Z,False,房地产开发企业土地开发及购置,A05
hgnd,A0510,False,房地产开发企业投资总规模及完成情况,A05
hgnd,A0511,False,按用途分房地产开发企业完成投资,A05
hgnd,A0512,False,房地产开发企业资金来源,A05
hgnd,A0513,False,房地产开发企业房屋建筑面积和造价,A05
hgnd,A0514,False,按用途分房地产开发企业新开工面积,A05
hgnd,A0515,False,按用途分新建商品房销售面积,A05
hgnd,A0516,False,按用途分新建商品房销售额,A05
hgnd,A0517,False,按用途分新建商品房平均销售价格,A05
hgnd,A0518,False,房地产开发企业资产负债,A05
hgnd,A0519,False,房地产开发企业经营情况,A05
hgnd,A051A,False,按项目规模分房地产开发完成投资,A05
hgnd,A051B,False,房地产开发企业成套住宅竣工与销售情况,A05
hgnd,A06,True,对外经济贸易,""
hgnd,A0601,False,货物进出口总额,A06
hgnd,A0602,False,出口货物分类金额(按SITC分类),A06
hgnd,A0603,False,进口货物分类金额(按SITC分类),A06
hgnd,A0604,True,进出口货物分类金额,A06
hgnd,A060401,False,出口货物分类金额,A0604
hgnd,A060402,False,进口货物分类金额,A0604
hgnd,A0605,True,同各国(地区)海关货物进出口总额,A06
hgnd,A060501,True,进出口总额,A0605
hgnd,A06050101,False,中国同亚洲各国(地区)进出口总额,A060501
hgnd,A06050102,False,中国同非洲各国(地区)进出口总额,A060501
hgnd,A06050103,False,中国同欧洲各国(地区)进出口总额,A060501
hgnd,A06050104,False,中国同拉丁美洲各国(地区)进出口总额,A060501
hgnd,A06050105,False,中国同北美洲各国(地区)进出口总额,A060501
hgnd,A06050106,False,中国同大洋洲各国(地区)进出口总额,A060501
hgnd,A06050107,False,中国同国别(地区)不详进出口总额,A060501
hgnd,A060502,True,出口总额,A0605
hgnd,A06050201,False,中国向亚洲各国(地区)出口总额,A060502
hgnd,A06050202,False,中国向非洲各国(地区)出口总额,A060502
hgnd,A06050203,False,中国向欧洲各国(地区)出口总额,A060502
hgnd,A06050204,False,中国向拉丁美洲各国(地区)出口总额,A060502
hgnd,A06050205,False,中国向北美洲各国(地区)出口总额,A060502
hgnd,A06050206,False,中国向大洋洲各国(地区)出口总额,A060502
hgnd,A06050207,False,中国向国别(地区)不详出口总额,A060502
hgnd,A060503,True,进口总额,A0605
hgnd,A06050301,False,中国从亚洲各国(地区)进口总额,A060503
hgnd,A06050302,False,中国从非洲各国(地区)进口总额,A060503
hgnd,A06050303,False,中国从欧洲各国(地区)进口总额,A060503
hgnd,A06050304,False,中国从拉丁美洲各国(地区)进口总额,A060503
hgnd,A06050305,False,中国从北美洲各国(地区)进口总额,A060503
hgnd,A06050306,False,中国从大洋洲各国(地区)进口总额,A060503
hgnd,A06050307,False,中国从国别(地区)不详进口总额,A060503
hgnd,A0606,True,出口主要货物数量和金额,A06
hgnd,A060601,False,主要货物出口数量,A0606
hgnd,A060602,False,主要货物出口金额,A0606
hgnd,A0607,True,进口主要货物数量和金额,A06
hgnd,A060701,False,主要货物进口数量,A0607
hgnd,A060702,False,主要货物进口金额,A0607
hgnd,A0608,False,外商投资企业货物进出口总额,A06
hgnd,A0609,False,合同利用外资,A06
hgnd,A060A,False,实际利用外资,A06
hgnd,A060B,True,按国别(地区)分实际外商投资额,A06
hgnd,A060B01,True,实际利用外商直接投资,A060B
hgnd,A060B0101,False,中国实际利用世界外商直接投资金额,A060B01
hgnd,A060B0102,False,中国实际利用亚洲各国(地区)外商直接投资金额,A060B01
hgnd,A060B0103,False,中国实际利用非洲各国(地区)外商直接投资金额,A060B01
hgnd,A060B0104,False,中国实际利用欧洲各国(地区)外商直接投资金额,A060B01
hgnd,A060B0105,False,中国实际利用拉丁美洲各国(地区)外商直接投资金额,A060B01
hgnd,A060B0106,False,中国实际利用北美洲各国(地区)外商直接投资金额,A060B01
hgnd,A060B0107,False,中国实际利用大洋洲各国(地区)外商直接投资金额,A060B01
hgnd,A060B02,True,实际利用外商其他投资,A060B
hgnd,A060B0201,False,中国实际利用世界外商其他投资金额,A060B02
hgnd,A060B0202,False,中国实际利用亚洲各国(地区)外商其他投资金额,A060B02
hgnd,A060B0203,False,中国实际利用非洲各国(地区)外商其他投资金额,A060B02
hgnd,A060B0204,False,中国实际利用欧洲各国(地区)外商其他投资金额,A060B02
hgnd,A060B0205,False,中国实际利用拉丁美洲各国(地区)外商其他投资金额,A060B02
hgnd,A060B0206,False,中国实际利用北美洲各国(地区)外商其他投资金额,A060B02
hgnd,A060B0207,False,中国实际利用大洋洲各国(地区)外商其他投资金额,A060B02
hgnd,A060C,True,按方式分外商投资额,A06
hgnd,A060C01,False,项目,A060C
hgnd,A060C02,False,实际使用金额,A060C
hgnd,A060D,True,按行业分外商直接投资额,A06
hgnd,A060D01,False,合同项目,A060D
hgnd,A060D02,False,实际使用金额,A060D
hgnd,A060E,True,按行业分外商投资企业年底注册登记情况,A06
hgnd,A060E01,False,企业数,A060E
hgnd,A060E02,False,投资总额,A060E
hgnd,A060E03,False,注册资本,A060E
hgnd,A060E04,False,外方注册资本,A060E
hgnd,A060F,True,按主要国别(地区)分对外直接投资,A06
hgnd,A060F01,False,对外直接投资流量,A060F
hgnd,A060F02,False,截至本年对外直接投资存量,A060F
hgnd,A060G,True,按行业分对外直接投资,A06
hgnd,A060G01,False,对外直接投资流量,A060G
hgnd,A060G02,False,截至本年对外直接投资存量,A060G
hgnd,A060H,False,对外经济合作,A06
hgnd,A060I,True,按国别(地区)分对外经济合作,A06
hgnd,A060I01,True,对外承包工程完成营业额,A060I
hgnd,A060I0101,False,中国对世界承包工程完成营业额,A060I01
hgnd,A060I0102,False,中国对亚洲各国(地区)承包工程完成营业额,A060I01
hgnd,A060I0103,False,中国对非洲各国(地区)承包工程完成营业额,A060I01
hgnd,A060I0104,False,中国对欧洲各国(地区)承包工程完成营业额,A060I01
hgnd,A060I0105,False,中国对拉丁美洲各国(地区)承包工程完成营业额,A060I01
hgnd,A060I0106,False,中国对北美洲各国(地区)承包工程完成营业额,A060I01
hgnd,A060I0107,False,中国对大洋洲各国(地区)承包工程完成营业额,A060I01
hgnd,A060I0108,False,中国对其他国家(地区)承包工程完成营业额,A060I01
hgnd,A060I02,True,对外承包工程派出人数,A060I
hgnd,A060I0201,False,中国对世界承包工程派出人数,A060I02
hgnd,A060I0202,False,中国对亚洲各国(地区)承包工程派出人数,A060I02
hgnd,A060I0203,False,中国对非洲各国(地区)承包工程派出人数,A060I02
hgnd,A060I0204,False,中国对欧洲各国(地区)承包工程派出人数,A060I02
hgnd,A060I0205,False,中国对拉丁美洲各国(地区)承包工程派出人数,A060I02
hgnd,A060I0206,False,中国对北美洲各国(地区)承包工程派出人数,A060I02
hgnd,A060I0207,False,中国对大洋洲各国(地区)承包工程派出人数,A060I02
hgnd,A060I0208,False,中国对其他国家(地区)承包工程派出人数,A060I02
hgnd,A060I03,True,对外承包工程年末在外劳务人员,A060I
hgnd,A060I0301,False,中国对世界承包工程年末在外劳务人员,A060I03
hgnd,A060I0302,False,中国对亚洲各国(地区)承包工程年末在外劳务人员,A060I03
hgnd,A060I0303,False,中国对非洲各国(地区)承包工程年末在外劳务人员,A060I03
hgnd,A060I0304,False,中国对欧洲各国(地区)承包工程年末在外劳务人员,A060I03
hgnd,A060I0305,False,中国对拉丁美洲各国(地区)承包工程年末在外劳务人员,A060I03
hgnd,A060I0306,False,中国对北美洲各国(地区)承包工程年末在外劳务人员,A060I03
hgnd,A060I0307,False,中国对大洋洲各国(地区)承包工程年末在外劳务人员,A060I03
hgnd,A060I0308,False,中国对其他国家(地区)承包工程年末在外劳务人员,A060I03
hgnd,A060I04,True,对外劳务合作派出人数,A060I
hgnd,A060I0401,False,中国对世界劳务合作派出人数,A060I04
hgnd,A060I0402,False,中国对亚洲各国(地区)劳务合作派出人数,A060I04
hgnd,A060I0403,False,中国对非洲各国(地区)劳务合作派出人数,A060I04
hgnd,A060I0404,False,中国对欧洲各国(地区)劳务合作派出人数,A060I04
hgnd,A060I0405,False,中国对拉丁美洲各国(地区)劳务合作派出人数,A060I04
hgnd,A060I0406,False,中国对北美洲各国(地区)劳务合作派出人数,A060I04
hgnd,A060I0407,False,中国对大洋洲各国(地区)劳务合作派出人数,A060I04
hgnd,A060I0408,False,中国对其他国家(地区)劳务合作派出人数,A060I04
hgnd,A060I05,True,对外劳务合作年末在外人员,A060I
hgnd,A060I0501,False,中国对世界劳务合作年末在外人员,A060I05
hgnd,A060I0502,False,中国对亚洲各国(地区)劳务合作年末在外人员,A060I05
hgnd,A060I0503,False,中国对非洲各国(地区)劳务合作年末在外人员,A060I05
hgnd,A060I0504,False,中国对欧洲各国(地区)劳务合作年末在外人员,A060I05
hgnd,A060I0505,False,中国对拉丁美洲各国(地区)劳务合作年末在外人员,A060I05
hgnd,A060I0506,False,中国对北美洲各国(地区)劳务合作年末在外人员,A060I05
hgnd,A060I0507,False,中国对大洋洲各国(地区)劳务合作年末在外人员,A060I05
hgnd,A060I0508,False,中国对其他国家(地区)劳务合作年末在外人员,A060I05
hgnd,A060J,False,人民币汇率(年平均价),A06
hgnd,A07,True,能源,""
hgnd,A0701,False,能源弹性系数,A07
hgnd,A0702,False,能源加工转换效率,A07
hgnd,A0703,False,平均每天能源消费量,A07
hgnd,A0704,False,生活能源消费量,A07
hgnd,A0705,False,人均能源生产量和消费量,A07
hgnd,A0706,False,人均生活能源消费量,A07
hgnd,A0707,False,主要能源品种进、出口量,A07
hgnd,A0708,False,主要高耗能产品的进、出口量,A07
hgnd,A0709,False,国有经济能源工业分行业固定资产投资,A07
hgnd,A070A,False,能源工业分行业投资,A07
hgnd,A070B,False,一次能源生产总量,A07
hgnd,A070C,False,城市能源产品供应,A07
hgnd,A070D,False,城市集中供热,A07
hgnd,A070E,False,能源消费总量,A07
hgnd,A070F,False,分行业能源消费总量,A07
hgnd,A070G,False,分行业煤炭消费总量,A07
hgnd,A070H,False,分行业焦炭消费总量,A07
hgnd,A070I,False,分行业原油消费总量,A07
hgnd,A070J,False,分行业汽油消费总量,A07
hgnd,A070K,False,分行业煤油消费总量,A07
hgnd,A070L,False,分行业柴油消费总量,A07
hgnd,A070M,False,分行业燃料油消费总量,A07
hgnd,A070N,False,分行业天然气消费总量,A07
hgnd,A070O,False,分行业电力消费总量,A07
hgnd,A070P,False,综合能源平衡表,A07
hgnd,A070Q,False,石油平衡表,A07
hgnd,A070R,False,煤炭平衡表,A07
hgnd,A070S,False,电力平衡表,A07
hgnd,A070T,False,焦炭平衡表,A07
hgnd,A070U,False,原油平衡表,A07
hgnd,A070V,False,燃料油平衡表,A07
hgnd,A070W,False,汽油平衡表,A07
hgnd,A070X,False,煤油平衡表,A07
hgnd,A070Y,False,柴油平衡表,A07
hgnd,A070Z,False,液化石油气平衡表,A07
hgnd,A0710,False,天然气平衡表,A07
hgnd,A0711,False,能源产品产量,A07
hgnd,A08,True,财政,""
hgnd,A0801,False,国家财政收支总额及增长速度,A08
hgnd,A0802,False,中央和地方财政收入及比重,A08
hgnd,A0803,False,中央和地方财政支出及比重,A08
hgnd,A0804,True,中央和地方财政主要收入项目,A08
hgnd,A080401,False,国家财政主要收入项目,A0804
hgnd,A080402,False,中央财政主要收入项目,A0804
hgnd,A080403,False,地方财政主要收入项目,A0804
hgnd,A0805,True,中央和地方财政主要支出项目,A08
hgnd,A080501,False,国家财政主要支出项目,A0805
hgnd,A080502,False,中央财政主要支出项目,A0805
hgnd,A080503,False,地方财政主要支出项目,A0805
hgnd,A0806,False,各项税收,A08
hgnd,A0807,False,中央财政债务余额情况,A08
hgnd,A0808,False,预算外资金分项目收入,A08
hgnd,A0809,False,预算外资金分项目支出,A08
hgnd,A080A,False,中央和地方预算外资金收支,A08
hgnd,A080B,False,外债情况,A08
hgnd,A09,True,价格指数,""
hgnd,A0901,False,各种价格指数,A09
hgnd,A0902,False,各种价格定基指数,A09
hgnd,A090G,True,居民消费价格分类指数(上年=100)(2021-),A09
hgnd,A090G01,False,食品烟酒类居民消费价格指数(上年=100),A090G
hgnd,A090G02,False,衣着类居民消费价格指数(上年=100),A090G
hgnd,A090G03,False,居住类居民消费价格指数(上年=100),A090G
hgnd,A090G04,False,生活用品及服务类居民消费价格指数(上年=100),A090G
hgnd,A090G05,False,交通通信类居民消费价格指数(上年=100),A090G
hgnd,A090G06,False,教育文化娱乐类居民消费价格指数(上年=100),A090G
hgnd,A090G07,False,医疗保健类居民消费价格指数(上年=100),A090G
hgnd,A090G08,False,其他用品及服务类居民消费价格指数(上年=100),A090G
hgnd,A090H,True,城市居民消费价格分类指数(上年=100)(2021-),A09
hgnd,A090H01,False,食品烟酒类城市居民消费价格指数(上年=100),A090H
hgnd,A090H02,False,衣着类城市居民消费价格指数(上年=100),A090H
hgnd,A090H03,False,居住类城市居民消费价格指数(上年=100),A090H
hgnd,A090H04,False,生活用品及服务类城市居民消费价格指数(上年=100),A090H
hgnd,A090H05,False,交通通信类城市居民消费价格指数(上年=100),A090H
hgnd,A090H06,False,教育文化娱乐类城市居民消费价格指数(上年=100),A090H
hgnd,A090H07,False,医疗保健类城市居民消费价格指数(上年=100),A090H
hgnd,A090H08,False,其他用品及服务类城市居民消费价格指数(上年=100),A090H
hgnd,A090I,True,农村居民消费价格分类指数(上年=100)(2021-),A09
hgnd,A090I01,False,食品烟酒类农村居民消费价格指数(上年=100),A090I
hgnd,A090I02,False,衣着类农村居民消费价格指数(上年=100),A090I
hgnd,A090I03,False,居住类农村居民消费价格指数(上年=100),A090I
hgnd,A090I04,False,生活用品及服务类农村居民消费价格指数(上年=100),A090I
hgnd,A090I05,False,交通通信类农村居民消费价格指数(上年=100),A090I
hgnd,A090I06,False,教育文化娱乐类农村居民消费价格指数(上年=100),A090I
hgnd,A090I07,False,医疗保健类农村居民消费价格指数(上年=100),A090I
hgnd,A090I08,False,其他用品及服务类农村居民消费价格指数(上年=100),A090I
hgnd,A090J,True,居民消费价格分类指数(上年=100)(2016-2020),A09
hgnd,A090J01,False,食品烟酒类居民消费价格指数(上年=100),A090J
hgnd,A090J02,False,衣着类居民消费价格指数(上年=100),A090J
hgnd,A090J03,False,居住类居民消费价格指数(上年=100),A090J
hgnd,A090J04,False,生活用品及服务类居民消费价格指数(上年=100),A090J
hgnd,A090J05,False,交通和通信类居民消费价格指数(上年=100),A090J
hgnd,A090J06,False,教育文化和娱乐类居民消费价格指数(上年=100),A090J
hgnd,A090J07,False,医疗保健类居民消费价格指数(上年=100),A090J
hgnd,A090J08,False,其他用品和服务类居民消费价格指数(上年=100),A090J
hgnd,A090K,True,城市居民消费价格分类指数(上年=100)(2016-2020),A09
hgnd,A090K01,False,食品烟酒类城市居民消费价格指数(上年=100),A090K
hgnd,A090K02,False,衣着类城市居民消费价格指数(上年=100),A090K
hgnd,A090K03,False,居住类城市居民消费价格指数(上年=100),A090K
hgnd,A090K04,False,生活用品及服务类城市居民消费价格指数(上年=100),A090K
hgnd,A090K05,False,交通和通信类城市居民消费价格指数(上年=100),A090K
hgnd,A090K06,False,教育文化和娱乐类城市居民消费价格指数(上年=100),A090K
hgnd,A090K07,False,医疗保健类城市居民消费价格指数(上年=100),A090K
hgnd,A090K08,False,其他用品和服务类城市居民消费价格指数(上年=100),A090K
hgnd,A090L,True,农村居民消费价格分类指数(上年=100)(2016-2020),A09
hgnd,A090L01,False,食品烟酒类农村居民消费价格指数(上年=100),A090L
hgnd,A090L02,False,衣着类农村居民消费价格指数(上年=100),A090L
hgnd,A090L03,False,居住类农村居民消费价格指数(上年=100),A090L
hgnd,A090L04,False,生活用品及服务类农村居民消费价格指数(上年=100),A090L
hgnd,A090L05,False,交通和通信类农村居民消费价格指数(上年=100),A090L
hgnd,A090L06,False,教育文化和娱乐类农村居民消费价格指数(上年=100),A090L
hgnd,A090L07,False,医疗保健类农村居民消费价格指数(上年=100),A090L
hgnd,A090L08,False,其他用品和服务类农村居民消费价格指数(上年=100),A090L
hgnd,A0903,True,居民消费价格分类指数(上年=100)(-2015),A09
hgnd,A090301,False,食品类居民消费价格指数(上年=100),A0903
hgnd,A090302,False,烟酒及用品类居民消费价格指数(上年=100),A0903
hgnd,A090303,False,衣着类居民消费价格指数(上年=100),A0903
hgnd,A090304,False,家庭设备用品及维修服务类居民消费价格指数(上年=100),A0903
hgnd,A090305,False,医疗保健和个人用品类居民消费价格指数(上年=100),A0903
